transaction_ref,customer_ref,customer_name,customer_success_rate,amount,payment_method,failure_code,retry_count,predicted_recovery_probability,recommended_action,actual_outcome,amount_recovered,timestamp
SIM-TXN-02257,CUST-0152,Priya Patil,77.42,4961.73,NETBANKING,INSUFFICIENT_FUNDS,1,38.0,ESCALATE,FAILED,0.0,2026-08-27 15:37:33.043570
SIM-TXN-02258,CUST-0141,Rahul Sharma,57.65,1743.05,CARD,AUTH_FAILED,0,42.0,ESCALATE,FAILED,0.0,2026-08-02 23:18:33.043570
SIM-TXN-02259,CUST-0114,Sneha Kulkarni,50.19,303.88,NETBANKING,UNKNOWN,2,5.0,STOP,NOT_ATTEMPTED,0.0,2026-08-15 01:03:33.043570
SIM-TXN-02260,CUST-0158,Pooja Jadhav,59.43,2861.66,CARD,UNKNOWN,2,5.0,STOP,NOT_ATTEMPTED,0.0,2026-08-30 15:20:33.043570
SIM-TXN-02261,CUST-0157,Aditya More,84.35,3461.27,WALLET,BANK_ERROR,2,50.0,STOP,NOT_ATTEMPTED,0.0,2026-08-15 05:03:33.043570
SIM-TXN-02262,CUST-0080,Ananya Kulkarni,85.59,3372.59,CARD,INSUFFICIENT_FUNDS,0,48.0,ESCALATE,FAILED,0.0,2026-08-19 06:38:33.043570
SIM-TXN-02263,CUST-0132,Priya Patil,48.63,6559.21,UPI,AUTH_FAILED,0,42.0,ESCALATE,FAILED,0.0,2026-08-08 13:01:33.043570
SIM-TXN-02264,CUST-0300,Ananya Kulkarni,75.67,1036.04,NETBANKING,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-24 22:29:33.043570
SIM-TXN-02265,CUST-0382,Priya Patil,48.98,4205.6,WALLET,INSUFFICIENT_FUNDS,1,33.0,ESCALATE,FAILED,0.0,2026-08-09 13:05:33.043570
SIM-TXN-02266,CUST-0498,Pooja Jadhav,53.37,6336.02,CARD,BANK_ERROR,2,40.0,STOP,NOT_ATTEMPTED,0.0,2026-08-24 14:17:33.043570
SIM-TXN-02267,CUST-0161,Rahul Sharma,90.2,588.24,WALLET,AUTH_FAILED,1,47.0,ESCALATE,FAILED,0.0,2026-08-25 16:39:33.043570
SIM-TXN-02268,CUST-0247,Aditya More,68.63,3151.78,WALLET,BANK_TIMEOUT,0,83.0,RETRY,SUCCESS,3151.78,2026-08-04 17:41:33.043570
SIM-TXN-02269,CUST-0176,Neha Shah,81.15,1630.52,CARD,BANK_TIMEOUT,0,88.0,RETRY,SUCCESS,1630.52,2026-08-29 11:45:33.043570
SIM-TXN-02270,CUST-0399,Kunal Patil,71.53,2286.51,UPI,INSUFFICIENT_FUNDS,2,18.0,STOP,NOT_ATTEMPTED,0.0,2026-08-10 18:04:33.043570
SIM-TXN-02271,CUST-0183,Amit Joshi,54.51,3223.24,UPI,BANK_ERROR,2,40.0,STOP,NOT_ATTEMPTED,0.0,2026-08-25 15:26:33.043570
SIM-TXN-02272,CUST-0460,Ananya Kulkarni,47.31,1652.79,CARD,BANK_TIMEOUT,1,73.0,RETRY,SUCCESS,1652.79,2026-08-19 22:13:33.043570
SIM-TXN-02273,CUST-0321,Rahul Sharma,89.03,1421.45,NETBANKING,BANK_TIMEOUT,2,63.0,STOP,NOT_ATTEMPTED,0.0,2026-08-04 20:21:33.043570
SIM-TXN-02274,CUST-0139,Kunal Patil,94.54,2508.2,UPI,AUTH_FAILED,0,52.0,NOTIFY,SUCCESS,2508.2,2026-08-25 14:09:33.043570
SIM-TXN-02275,CUST-0127,Aditya More,48.23,1022.7,CARD,BANK_TIMEOUT,2,53.0,STOP,NOT_ATTEMPTED,0.0,2026-08-31 09:49:33.043570
SIM-TXN-02276,CUST-0440,Ananya Kulkarni,71.97,1023.86,WALLET,BANK_TIMEOUT,0,83.0,RETRY,SUCCESS,1023.86,2026-08-29 12:18:33.043570
SIM-TXN-02277,CUST-0137,Aditya More,67.22,4202.77,UPI,AUTH_FAILED,2,22.0,STOP,NOT_ATTEMPTED,0.0,2026-08-10 10:30:33.043570
SIM-TXN-02278,CUST-0376,Neha Shah,75.14,973.57,UPI,INSUFFICIENT_FUNDS,0,43.0,ESCALATE,FAILED,0.0,2026-08-04 13:26:33.043570
SIM-TXN-02279,CUST-0107,Aditya More,48.21,4159.08,WALLET,BANK_TIMEOUT,1,73.0,RETRY,SUCCESS,4159.08,2026-08-04 02:45:33.043570
SIM-TXN-02280,CUST-0164,Sneha Kulkarni,88.96,3533.6,UPI,INSUFFICIENT_FUNDS,0,48.0,ESCALATE,FAILED,0.0,2026-08-21 21:38:33.043570
SIM-TXN-02281,CUST-0043,Amit Joshi,56.27,613.61,UPI,BANK_ERROR,2,40.0,STOP,NOT_ATTEMPTED,0.0,2026-08-28 14:43:33.043570
SIM-TXN-02282,CUST-0111,Rahul Sharma,67.36,1419.34,NETBANKING,AUTH_FAILED,2,22.0,STOP,NOT_ATTEMPTED,0.0,2026-08-02 05:27:33.043570
SIM-TXN-02283,CUST-0298,Pooja Jadhav,86.22,6344.14,UPI,BANK_ERROR,2,50.0,STOP,NOT_ATTEMPTED,0.0,2026-08-21 22:26:33.043570
SIM-TXN-02284,CUST-0399,Kunal Patil,71.53,1113.28,WALLET,AUTH_FAILED,0,47.0,ESCALATE,SUCCESS,1113.28,2026-08-20 07:42:33.043570
SIM-TXN-02285,CUST-0308,Pooja Jadhav,73.24,1683.24,CARD,BANK_TIMEOUT,1,78.0,RETRY,SUCCESS,1683.24,2026-08-25 04:36:33.043570
SIM-TXN-02286,CUST-0146,Neha Shah,48.88,3532.1,NETBANKING,UNKNOWN,1,25.0,ESCALATE,FAILED,0.0,2026-08-13 02:57:33.043570
SIM-TXN-02287,CUST-0175,Rohan Deshmukh,92.64,4567.46,NETBANKING,BANK_TIMEOUT,2,63.0,STOP,NOT_ATTEMPTED,0.0,2026-08-21 19:36:33.043570
SIM-TXN-02288,CUST-0058,Pooja Jadhav,90.62,1995.74,CARD,UNKNOWN,1,35.0,ESCALATE,SUCCESS,1995.74,2026-08-24 23:31:33.043570
SIM-TXN-02289,CUST-0241,Rahul Sharma,58.21,1513.22,CARD,BANK_ERROR,0,65.0,NOTIFY,FAILED,0.0,2026-08-15 15:42:33.043570
SIM-TXN-02290,CUST-0049,Kunal Patil,66.17,7615.16,WALLET,UNKNOWN,1,30.0,ESCALATE,FAILED,0.0,2026-08-26 07:15:33.043570
SIM-TXN-02291,CUST-0422,Priya Patil,90.84,9809.63,UPI,BANK_TIMEOUT,0,88.0,RETRY,SUCCESS,9809.63,2026-08-24 15:02:33.043570
SIM-TXN-02292,CUST-0157,Aditya More,84.35,5340.56,WALLET,BANK_ERROR,0,75.0,RETRY,SUCCESS,5340.56,2026-08-29 12:43:33.043570
SIM-TXN-02293,CUST-0108,Pooja Jadhav,87.43,2613.0,CARD,AUTH_FAILED,1,47.0,ESCALATE,SUCCESS,2613.0,2026-08-19 19:45:33.043570
SIM-TXN-02294,CUST-0403,Amit Joshi,58.27,1278.43,CARD,BANK_TIMEOUT,2,53.0,STOP,NOT_ATTEMPTED,0.0,2026-08-08 22:35:33.043570
SIM-TXN-02295,CUST-0167,Aditya More,53.56,1255.95,WALLET,UNKNOWN,2,5.0,STOP,NOT_ATTEMPTED,0.0,2026-08-28 21:06:33.043570
SIM-TXN-02296,CUST-0404,Sneha Kulkarni,57.13,3707.12,NETBANKING,BANK_ERROR,0,65.0,NOTIFY,FAILED,0.0,2026-08-23 06:29:33.043570
SIM-TXN-02297,CUST-0479,Kunal Patil,97.86,3410.86,NETBANKING,INSUFFICIENT_FUNDS,1,43.0,ESCALATE,SUCCESS,3410.86,2026-08-16 23:28:33.043570
SIM-TXN-02298,CUST-0373,Amit Joshi,65.16,7489.66,NETBANKING,BANK_ERROR,1,65.0,NOTIFY,SUCCESS,7489.66,2026-08-27 10:13:33.043570
SIM-TXN-02299,CUST-0202,Priya Patil,51.13,4106.64,UPI,INSUFFICIENT_FUNDS,1,33.0,ESCALATE,SUCCESS,4106.64,2026-08-20 09:28:33.043570
SIM-TXN-02300,CUST-0182,Priya Patil,91.72,733.29,CARD,AUTH_FAILED,1,47.0,ESCALATE,FAILED,0.0,2026-08-02 16:14:33.043570
SIM-TXN-02301,CUST-0420,Ananya Kulkarni,61.67,5662.15,CARD,INSUFFICIENT_FUNDS,2,18.0,STOP,NOT_ATTEMPTED,0.0,2026-08-13 10:30:33.043570
SIM-TXN-02302,CUST-0151,Rahul Sharma,89.19,1098.34,UPI,INSUFFICIENT_FUNDS,1,43.0,ESCALATE,FAILED,0.0,2026-08-19 04:39:33.043570
SIM-TXN-02303,CUST-0167,Aditya More,53.56,1795.11,CARD,AUTH_FAILED,0,42.0,ESCALATE,FAILED,0.0,2026-08-21 19:40:33.043570
SIM-TXN-02304,CUST-0439,Kunal Patil,71.41,2981.44,UPI,BANK_TIMEOUT,0,83.0,RETRY,SUCCESS,2981.44,2026-08-23 14:54:33.043570
SIM-TXN-02305,CUST-0483,Amit Joshi,92.88,12046.55,WALLET,INSUFFICIENT_FUNDS,0,48.0,ESCALATE,FAILED,0.0,2026-08-19 13:01:33.043570
SIM-TXN-02306,CUST-0353,Amit Joshi,57.06,29376.05,WALLET,UNKNOWN,0,30.0,ESCALATE,SUCCESS,29376.05,2026-08-29 09:39:33.043570
SIM-TXN-02307,CUST-0301,Rahul Sharma,75.52,3965.47,UPI,BANK_ERROR,0,70.0,RETRY,SUCCESS,3965.47,2026-08-14 08:28:33.043570
SIM-TXN-02308,CUST-0276,Neha Shah,73.31,2107.89,NETBANKING,BANK_ERROR,0,70.0,RETRY,SUCCESS,2107.89,2026-08-05 03:46:33.043570
SIM-TXN-02309,CUST-0167,Aditya More,53.56,3742.86,WALLET,UNKNOWN,0,30.0,ESCALATE,FAILED,0.0,2026-08-28 15:11:33.043570
SIM-TXN-02310,CUST-0154,Sneha Kulkarni,60.87,4964.78,UPI,AUTH_FAILED,1,42.0,ESCALATE,SUCCESS,4964.78,2026-08-27 20:32:33.043570
SIM-TXN-02311,CUST-0280,Ananya Kulkarni,54.63,1888.36,NETBANKING,INSUFFICIENT_FUNDS,2,13.0,STOP,NOT_ATTEMPTED,0.0,2026-08-25 22:59:33.043570
SIM-TXN-02312,CUST-0419,Kunal Patil,46.94,10261.65,UPI,BANK_TIMEOUT,0,78.0,RETRY,SUCCESS,10261.65,2026-08-04 21:14:33.043570
SIM-TXN-02313,CUST-0446,Neha Shah,90.79,2933.81,NETBANKING,INSUFFICIENT_FUNDS,1,43.0,ESCALATE,FAILED,0.0,2026-08-22 01:56:33.043570
SIM-TXN-02314,CUST-0383,Amit Joshi,66.65,3634.38,CARD,UNKNOWN,1,30.0,ESCALATE,FAILED,0.0,2026-08-22 18:17:33.043570
SIM-TXN-02315,CUST-0186,Neha Shah,59.14,4157.79,NETBANKING,BANK_ERROR,1,60.0,NOTIFY,SUCCESS,4157.79,2026-08-02 20:14:33.043570
SIM-TXN-02316,CUST-0072,Priya Patil,93.68,3419.57,WALLET,BANK_TIMEOUT,1,83.0,RETRY,SUCCESS,3419.57,2026-08-23 22:11:33.043570
SIM-TXN-02317,CUST-0409,Kunal Patil,93.55,4775.02,UPI,BANK_TIMEOUT,2,63.0,STOP,NOT_ATTEMPTED,0.0,2026-08-18 18:54:33.043570
SIM-TXN-02318,CUST-0009,Kunal Patil,67.23,1489.5,UPI,AUTH_FAILED,2,22.0,STOP,NOT_ATTEMPTED,0.0,2026-08-16 16:12:33.043570
SIM-TXN-02319,CUST-0405,Rohan Deshmukh,76.12,1561.43,NETBANKING,AUTH_FAILED,2,22.0,STOP,NOT_ATTEMPTED,0.0,2026-08-16 23:30:33.043570
SIM-TXN-02320,CUST-0325,Rohan Deshmukh,62.83,1012.2,UPI,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-05 23:36:33.043570
SIM-TXN-02321,CUST-0499,Kunal Patil,95.1,3468.93,UPI,AUTH_FAILED,2,27.0,STOP,NOT_ATTEMPTED,0.0,2026-08-08 23:47:33.043570
SIM-TXN-02322,CUST-0409,Kunal Patil,93.55,4551.21,UPI,AUTH_FAILED,2,27.0,STOP,NOT_ATTEMPTED,0.0,2026-08-23 02:38:33.043570
SIM-TXN-02323,CUST-0313,Amit Joshi,78.69,3520.01,CARD,AUTH_FAILED,0,47.0,ESCALATE,FAILED,0.0,2026-08-21 09:40:33.043570
SIM-TXN-02324,CUST-0419,Kunal Patil,46.94,9316.98,WALLET,BANK_TIMEOUT,2,53.0,STOP,NOT_ATTEMPTED,0.0,2026-08-08 17:12:33.043570
SIM-TXN-02325,CUST-0334,Sneha Kulkarni,70.89,2429.7,CARD,BANK_ERROR,2,45.0,STOP,NOT_ATTEMPTED,0.0,2026-08-27 23:15:33.043570
SIM-TXN-02326,CUST-0174,Sneha Kulkarni,61.34,4167.17,WALLET,BANK_ERROR,0,70.0,RETRY,SUCCESS,4167.17,2026-08-15 03:53:33.043570
SIM-TXN-02327,CUST-0004,Sneha Kulkarni,49.61,1019.06,WALLET,AUTH_FAILED,0,42.0,ESCALATE,SUCCESS,1019.06,2026-08-16 11:05:33.043570
SIM-TXN-02328,CUST-0219,Kunal Patil,67.78,1790.63,CARD,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-16 15:43:33.043570
SIM-TXN-02329,CUST-0273,Amit Joshi,65.61,4257.47,CARD,BANK_ERROR,2,45.0,STOP,NOT_ATTEMPTED,0.0,2026-08-17 22:20:33.043570
SIM-TXN-02330,CUST-0458,Pooja Jadhav,75.31,4813.99,CARD,UNKNOWN,0,35.0,ESCALATE,FAILED,0.0,2026-08-11 04:07:33.043570
SIM-TXN-02331,CUST-0158,Pooja Jadhav,59.43,1929.13,UPI,BANK_TIMEOUT,2,53.0,STOP,NOT_ATTEMPTED,0.0,2026-08-29 04:25:33.043570
SIM-TXN-02332,CUST-0484,Sneha Kulkarni,62.19,2304.73,CARD,INSUFFICIENT_FUNDS,2,18.0,STOP,NOT_ATTEMPTED,0.0,2026-08-17 15:38:33.043570
SIM-TXN-02333,CUST-0489,Kunal Patil,54.01,724.66,NETBANKING,BANK_TIMEOUT,0,78.0,RETRY,SUCCESS,724.66,2026-08-10 23:16:33.043570
SIM-TXN-02334,CUST-0156,Neha Shah,59.02,1834.22,NETBANKING,BANK_TIMEOUT,0,78.0,RETRY,FAILED,0.0,2026-08-11 16:14:33.043570
SIM-TXN-02335,CUST-0396,Neha Shah,93.82,4975.63,CARD,BANK_ERROR,1,70.0,RETRY,SUCCESS,4975.63,2026-08-18 20:41:33.043570
SIM-TXN-02336,CUST-0014,Sneha Kulkarni,95.73,3866.73,CARD,BANK_ERROR,1,70.0,RETRY,SUCCESS,3866.73,2026-08-21 17:58:33.043570
SIM-TXN-02337,CUST-0205,Rohan Deshmukh,72.56,3642.89,WALLET,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-07 11:07:33.043570
SIM-TXN-02338,CUST-0048,Pooja Jadhav,67.71,2539.74,UPI,UNKNOWN,0,35.0,ESCALATE,FAILED,0.0,2026-08-07 06:25:33.043570
SIM-TXN-02339,CUST-0482,Priya Patil,68.51,2454.43,NETBANKING,BANK_ERROR,2,45.0,STOP,NOT_ATTEMPTED,0.0,2026-08-16 05:05:33.043570
SIM-TXN-02340,CUST-0213,Amit Joshi,74.38,1439.06,UPI,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-18 04:01:33.043570
SIM-TXN-02341,CUST-0245,Rohan Deshmukh,77.47,4268.69,UPI,BANK_TIMEOUT,1,78.0,RETRY,SUCCESS,4268.69,2026-08-19 02:03:33.043570
SIM-TXN-02342,CUST-0412,Priya Patil,96.36,3417.89,UPI,BANK_ERROR,1,70.0,RETRY,SUCCESS,3417.89,2026-08-15 21:32:33.043570
SIM-TXN-02343,CUST-0429,Kunal Patil,51.94,3617.78,NETBANKING,BANK_TIMEOUT,0,78.0,RETRY,FAILED,0.0,2026-08-05 15:12:33.043570
SIM-TXN-02344,CUST-0334,Sneha Kulkarni,70.89,1602.26,WALLET,AUTH_FAILED,1,42.0,ESCALATE,SUCCESS,1602.26,2026-08-14 07:01:33.043570
SIM-TXN-02345,CUST-0374,Sneha Kulkarni,60.76,435.86,NETBANKING,AUTH_FAILED,0,47.0,ESCALATE,SUCCESS,435.86,2026-08-13 02:56:33.043570
SIM-TXN-02346,CUST-0091,Rahul Sharma,46.11,5870.66,CARD,AUTH_FAILED,2,17.0,STOP,NOT_ATTEMPTED,0.0,2026-08-08 21:05:33.043570
SIM-TXN-02347,CUST-0072,Priya Patil,93.68,1663.92,UPI,INSUFFICIENT_FUNDS,0,48.0,ESCALATE,FAILED,0.0,2026-08-11 08:09:33.043570
SIM-TXN-02348,CUST-0444,Sneha Kulkarni,65.33,1223.88,NETBANKING,INSUFFICIENT_FUNDS,1,38.0,ESCALATE,FAILED,0.0,2026-08-08 22:58:33.043570
SIM-TXN-02349,CUST-0215,Rohan Deshmukh,80.9,4250.46,CARD,BANK_TIMEOUT,2,63.0,STOP,NOT_ATTEMPTED,0.0,2026-08-10 01:20:33.043570
SIM-TXN-02350,CUST-0187,Aditya More,65.27,1783.6,UPI,INSUFFICIENT_FUNDS,0,43.0,ESCALATE,SUCCESS,1783.6,2026-08-11 01:52:33.043570
SIM-TXN-02351,CUST-0157,Aditya More,84.35,5698.45,NETBANKING,BANK_ERROR,1,70.0,RETRY,SUCCESS,5698.45,2026-08-03 02:04:33.043570
SIM-TXN-02352,CUST-0402,Priya Patil,83.93,3998.22,UPI,BANK_TIMEOUT,1,83.0,RETRY,SUCCESS,3998.22,2026-08-08 08:37:33.043570
SIM-TXN-02353,CUST-0468,Pooja Jadhav,45.81,4216.9,WALLET,BANK_ERROR,2,40.0,STOP,NOT_ATTEMPTED,0.0,2026-08-25 16:37:33.043570
SIM-TXN-02354,CUST-0087,Aditya More,97.74,818.31,UPI,BANK_TIMEOUT,1,83.0,RETRY,FAILED,0.0,2026-08-05 23:35:33.043570
SIM-TXN-02355,CUST-0215,Rohan Deshmukh,80.9,6435.31,UPI,UNKNOWN,1,35.0,ESCALATE,FAILED,0.0,2026-08-20 16:20:33.043570
SIM-TXN-02356,CUST-0439,Kunal Patil,71.41,3007.91,WALLET,UNKNOWN,0,35.0,ESCALATE,FAILED,0.0,2026-08-30 18:34:33.043570
SIM-TXN-02357,CUST-0001,Rahul Sharma,50.9,1816.34,WALLET,BANK_ERROR,1,60.0,NOTIFY,SUCCESS,1816.34,2026-08-31 15:54:33.043570
SIM-TXN-02358,CUST-0277,Aditya More,76.37,2737.25,UPI,BANK_ERROR,1,65.0,NOTIFY,SUCCESS,2737.25,2026-08-27 18:54:33.043570
SIM-TXN-02359,CUST-0101,Rahul Sharma,86.58,589.35,CARD,BANK_TIMEOUT,0,88.0,RETRY,SUCCESS,589.35,2026-08-05 12:44:33.043570
SIM-TXN-02360,CUST-0381,Rahul Sharma,57.71,3384.37,WALLET,BANK_TIMEOUT,1,73.0,RETRY,FAILED,0.0,2026-08-06 13:54:33.043570
SIM-TXN-02361,CUST-0128,Pooja Jadhav,48.03,1071.17,CARD,BANK_TIMEOUT,2,53.0,STOP,NOT_ATTEMPTED,0.0,2026-08-15 11:51:33.043570
SIM-TXN-02362,CUST-0169,Kunal Patil,74.73,827.05,WALLET,INSUFFICIENT_FUNDS,2,18.0,STOP,NOT_ATTEMPTED,0.0,2026-08-28 16:15:33.043570
SIM-TXN-02363,CUST-0267,Aditya More,94.97,722.06,NETBANKING,AUTH_FAILED,0,52.0,NOTIFY,SUCCESS,722.06,2026-08-18 20:18:33.043570
SIM-TXN-02364,CUST-0339,Kunal Patil,61.23,5944.08,UPI,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-19 07:31:33.043570
SIM-TXN-02365,CUST-0324,Sneha Kulkarni,75.2,1475.26,CARD,BANK_TIMEOUT,0,83.0,RETRY,SUCCESS,1475.26,2026-08-30 16:09:33.043570
SIM-TXN-02366,CUST-0018,Pooja Jadhav,83.68,8324.7,CARD,INSUFFICIENT_FUNDS,0,48.0,ESCALATE,FAILED,0.0,2026-08-02 07:45:33.043570
SIM-TXN-02367,CUST-0293,Amit Joshi,51.69,1589.79,NETBANKING,BANK_ERROR,0,65.0,NOTIFY,SUCCESS,1589.79,2026-08-28 01:25:33.043570
SIM-TXN-02368,CUST-0208,Pooja Jadhav,95.29,622.73,CARD,BANK_ERROR,1,70.0,RETRY,SUCCESS,622.73,2026-08-26 15:12:33.043570
SIM-TXN-02369,CUST-0226,Neha Shah,77.82,999.03,NETBANKING,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-25 04:55:33.043570
SIM-TXN-02370,CUST-0474,Sneha Kulkarni,65.14,6559.37,CARD,BANK_ERROR,1,65.0,NOTIFY,SUCCESS,6559.37,2026-08-23 23:17:33.043570
SIM-TXN-02371,CUST-0396,Neha Shah,93.82,2154.43,UPI,AUTH_FAILED,2,27.0,STOP,NOT_ATTEMPTED,0.0,2026-08-17 08:55:33.043570
SIM-TXN-02372,CUST-0391,Rahul Sharma,56.91,1573.99,UPI,AUTH_FAILED,1,37.0,ESCALATE,SUCCESS,1573.99,2026-08-02 22:43:33.043570
SIM-TXN-02373,CUST-0494,Sneha Kulkarni,78.81,2773.91,UPI,AUTH_FAILED,0,47.0,ESCALATE,FAILED,0.0,2026-08-06 20:21:33.043570
SIM-TXN-02374,CUST-0062,Priya Patil,50.91,3646.15,NETBANKING,AUTH_FAILED,0,42.0,ESCALATE,FAILED,0.0,2026-08-15 18:19:33.043570
SIM-TXN-02375,CUST-0232,Priya Patil,90.04,5966.52,UPI,BANK_ERROR,2,50.0,STOP,NOT_ATTEMPTED,0.0,2026-08-10 02:25:33.043570
SIM-TXN-02376,CUST-0204,Sneha Kulkarni,82.57,7776.02,CARD,INSUFFICIENT_FUNDS,0,48.0,ESCALATE,FAILED,0.0,2026-08-11 21:17:33.043570
SIM-TXN-02377,CUST-0398,Pooja Jadhav,82.09,1830.21,NETBANKING,BANK_TIMEOUT,2,63.0,STOP,NOT_ATTEMPTED,0.0,2026-08-29 03:20:33.043570
SIM-TXN-02378,CUST-0400,Ananya Kulkarni,68.2,844.85,UPI,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-18 07:05:33.043570
SIM-TXN-02379,CUST-0277,Aditya More,76.37,1753.25,CARD,BANK_TIMEOUT,1,78.0,RETRY,SUCCESS,1753.25,2026-08-09 07:53:33.043570
SIM-TXN-02380,CUST-0326,Neha Shah,90.1,3005.58,CARD,AUTH_FAILED,2,27.0,STOP,NOT_ATTEMPTED,0.0,2026-08-08 17:02:33.043570
SIM-TXN-02381,CUST-0277,Aditya More,76.37,1128.89,WALLET,UNKNOWN,0,35.0,ESCALATE,SUCCESS,1128.89,2026-08-20 00:49:33.043570
SIM-TXN-02382,CUST-0152,Priya Patil,77.42,1134.88,WALLET,BANK_ERROR,1,65.0,NOTIFY,SUCCESS,1134.88,2026-08-07 23:38:33.043570
SIM-TXN-02383,CUST-0370,Ananya Kulkarni,74.58,3213.22,UPI,UNKNOWN,0,35.0,ESCALATE,SUCCESS,3213.22,2026-08-27 02:00:33.043570
SIM-TXN-02384,CUST-0343,Amit Joshi,62.53,2347.43,UPI,BANK_ERROR,0,70.0,RETRY,FAILED,0.0,2026-08-08 04:12:33.043570
SIM-TXN-02385,CUST-0074,Sneha Kulkarni,50.93,2505.48,CARD,BANK_ERROR,0,65.0,NOTIFY,SUCCESS,2505.48,2026-08-09 01:07:33.043570
SIM-TXN-02386,CUST-0331,Rahul Sharma,74.46,1330.36,CARD,BANK_ERROR,0,70.0,RETRY,FAILED,0.0,2026-08-05 00:00:33.043570
SIM-TXN-02387,CUST-0116,Neha Shah,94.1,2029.77,NETBANKING,UNKNOWN,0,40.0,ESCALATE,FAILED,0.0,2026-08-07 09:49:33.043570
SIM-TXN-02388,CUST-0372,Priya Patil,56.96,1165.16,CARD,INSUFFICIENT_FUNDS,0,38.0,ESCALATE,FAILED,0.0,2026-08-14 07:51:33.043570
SIM-TXN-02389,CUST-0390,Ananya Kulkarni,67.53,4974.89,UPI,BANK_ERROR,2,45.0,STOP,NOT_ATTEMPTED,0.0,2026-08-15 22:50:33.043570
SIM-TXN-02390,CUST-0269,Kunal Patil,73.53,5587.01,WALLET,BANK_TIMEOUT,0,83.0,RETRY,SUCCESS,5587.01,2026-08-15 09:21:33.043570
SIM-TXN-02391,CUST-0421,Rahul Sharma,51.14,557.27,WALLET,BANK_TIMEOUT,0,78.0,RETRY,SUCCESS,557.27,2026-08-17 07:50:33.043570
SIM-TXN-02392,CUST-0449,Kunal Patil,59.16,1160.25,UPI,BANK_TIMEOUT,1,73.0,RETRY,SUCCESS,1160.25,2026-08-13 09:59:33.043570
SIM-TXN-02393,CUST-0058,Pooja Jadhav,90.62,737.14,WALLET,AUTH_FAILED,2,27.0,STOP,NOT_ATTEMPTED,0.0,2026-08-09 10:57:33.043570
SIM-TXN-02394,CUST-0449,Kunal Patil,59.16,1450.96,WALLET,INSUFFICIENT_FUNDS,1,33.0,ESCALATE,SUCCESS,1450.96,2026-08-06 11:31:33.043570
SIM-TXN-02395,CUST-0046,Neha Shah,58.07,2283.01,NETBANKING,UNKNOWN,0,30.0,ESCALATE,FAILED,0.0,2026-08-24 07:07:33.043570
SIM-TXN-02396,CUST-0429,Kunal Patil,51.94,765.31,WALLET,INSUFFICIENT_FUNDS,1,33.0,ESCALATE,SUCCESS,765.31,2026-08-06 13:51:33.043570
SIM-TXN-02397,CUST-0443,Amit Joshi,69.21,1167.37,NETBANKING,INSUFFICIENT_FUNDS,1,38.0,ESCALATE,FAILED,0.0,2026-08-16 18:08:33.043570
SIM-TXN-02398,CUST-0215,Rohan Deshmukh,80.9,1093.17,NETBANKING,AUTH_FAILED,1,47.0,ESCALATE,SUCCESS,1093.17,2026-08-06 09:25:33.043570
SIM-TXN-02399,CUST-0366,Neha Shah,75.58,2880.77,CARD,INSUFFICIENT_FUNDS,2,18.0,STOP,NOT_ATTEMPTED,0.0,2026-08-24 07:36:33.043570
SIM-TXN-02400,CUST-0114,Sneha Kulkarni,50.19,2579.82,NETBANKING,AUTH_FAILED,0,42.0,ESCALATE,FAILED,0.0,2026-08-23 23:50:33.043570
SIM-TXN-02401,CUST-0288,Pooja Jadhav,56.88,1370.06,WALLET,AUTH_FAILED,2,17.0,STOP,NOT_ATTEMPTED,0.0,2026-08-25 09:49:33.043570
SIM-TXN-02402,CUST-0446,Neha Shah,90.79,2811.45,WALLET,UNKNOWN,0,40.0,ESCALATE,FAILED,0.0,2026-08-28 15:46:33.043570
SIM-TXN-02403,CUST-0430,Ananya Kulkarni,68.22,1576.02,UPI,INSUFFICIENT_FUNDS,2,18.0,STOP,NOT_ATTEMPTED,0.0,2026-08-06 02:38:33.043570
SIM-TXN-02404,CUST-0061,Rahul Sharma,84.8,1963.88,CARD,UNKNOWN,1,35.0,ESCALATE,FAILED,0.0,2026-08-29 06:29:33.043570
SIM-TXN-02405,CUST-0216,Neha Shah,77.62,9309.23,UPI,INSUFFICIENT_FUNDS,1,38.0,ESCALATE,FAILED,0.0,2026-08-21 19:49:33.043570
SIM-TXN-02406,CUST-0437,Aditya More,69.46,7132.16,UPI,BANK_ERROR,1,65.0,NOTIFY,FAILED,0.0,2026-08-30 09:02:33.043570
SIM-TXN-02407,CUST-0382,Priya Patil,48.98,862.93,UPI,INSUFFICIENT_FUNDS,0,38.0,ESCALATE,FAILED,0.0,2026-08-02 21:20:33.043570
